Date;Symbol;Clos
2024-02-14;SWK;87.03
2024-02-15;SWK;88
2024-02-16;SWK;86.74
2024-02-20;SWK;86.85
2024-02-21;SWK;87.05
2024-02-22;SWK;87.05
2024-02-23;SWK;87.52
2024-02-26;SWK;85.41
2024-02-27;SWK;86.89
2024-02-28;SWK;86.37
2024-02-29;SWK;87.66
2024-03-01;SWK;87.94
2024-03-04;SWK;87.98
2024-03-05;SWK;87.34
2024-03-06;SWK;88.45
2024-03-07;SWK;90.27
2024-03-08;SWK;90.63
2024-03-11;SWK;91.1
2024-03-12;SWK;90.54
2024-03-13;SWK;91.26
2024-03-14;SWK;88.76
2024-03-15;SWK;87.33
2024-03-18;SWK;87.31
2024-03-19;SWK;89.82
2024-03-20;SWK;91.69
2024-03-21;SWK;94.92
2024-03-22;SWK;93.8
2024-03-25;SWK;93.55
2024-03-26;SWK;92.61
2024-03-27;SWK;96.16
2024-03-28;SWK;97.02
2024-01-02;SWKS;107.62
2024-01-03;SWKS;103.77
2024-01-04;SWKS;101.81
2024-01-05;SWKS;101.86
2024-01-08;SWKS;104.62
2024-01-09;SWKS;103.15
2024-01-10;SWKS;102.91
2024-01-11;SWKS;101.68
2024-01-12;SWKS;101.08
2024-01-16;SWKS;100.9
2024-01-17;SWKS;98.85
2024-01-18;SWKS;102.31
2024-01-19;SWKS;104.59
2024-01-22;SWKS;107.11
2024-01-23;SWKS;108.29
2024-01-24;SWKS;106.33
2024-01-25;SWKS;105.57
2024-01-26;SWKS;103.16
2024-01-29;SWKS;104.7
2024-01-30;SWKS;102.91
2024-01-31;SWKS;103.03
2024-02-01;SWKS;101.55
2024-02-02;SWKS;99.78
2024-02-05;SWKS;99.41
2024-02-06;SWKS;101.64
2024-02-07;SWKS;102.29
2024-02-08;SWKS;103.16
2024-02-09;SWKS;103.62
2024-02-12;SWKS;104.67
2024-02-13;SWKS;101.97
2024-02-14;SWKS;104.38
2024-02-15;SWKS;104.13
2024-02-16;SWKS;103
2024-02-20;SWKS;103.17
2024-02-21;SWKS;102.77
2024-02-22;SWKS;104.17
2024-02-23;SWKS;103.1
2024-02-26;SWKS;102.98
2024-02-27;SWKS;103.41
2024-02-28;SWKS;101.08
2024-02-29;SWKS;104.16
2024-03-01;SWKS;105.67
2024-03-04;SWKS;104.14
2024-03-05;SWKS;99.6
2024-03-06;SWKS;103.74
2024-03-07;SWKS;107.02
2024-03-08;SWKS;105.55
2024-03-11;SWKS;106.87
2024-03-12;SWKS;108.53
2024-03-13;SWKS;106.6
2024-03-14;SWKS;104.37
2024-03-15;SWKS;103.31
2024-03-18;SWKS;102.34
2024-03-19;SWKS;102.78
2024-03-20;SWKS;104.79
2024-03-21;SWKS;105.4
2024-03-22;SWKS;104.8
2024-03-25;SWKS;104.2
2024-03-26;SWKS;103.26
2024-03-27;SWKS;107.11
2024-03-28;SWKS;107.53
2024-01-02;SYF;37.51
2024-01-03;SYF;37
2024-01-04;SYF;36.99
2024-01-05;SYF;38.36
2024-01-08;SYF;38.73
2024-01-09;SYF;38.04
2024-01-10;SYF;37.49
2024-01-11;SYF;37.52
2024-01-12;SYF;36.29
2024-01-16;SYF;36.52
2024-01-17;SYF;36.03
2024-01-18;SYF;35.34
2024-01-19;SYF;36.47
2024-01-22;SYF;37.32
2024-01-23;SYF;36.99
2024-01-24;SYF;37.52
2024-01-25;SYF;38
2024-01-26;SYF;39.07
2024-01-29;SYF;38.75
2024-01-30;SYF;39.23
2024-01-31;SYF;38.41
2024-02-01;SYF;38.15
2024-02-02;SYF;38.73
2024-02-05;SYF;38.55
2024-02-06;SYF;38.58
2024-02-07;SYF;38.32
2024-02-08;SYF;38.67
2024-02-09;SYF;38.52
2024-02-12;SYF;39.31
2024-02-13;SYF;38.44
2024-02-14;SYF;39.11
2024-02-15;SYF;39.63
2024-02-16;SYF;39.34
2024-02-20;SYF;40.26
2024-02-21;SYF;39.44
2024-02-22;SYF;39.48
2024-02-23;SYF;39.9
2024-02-26;SYF;39.7
2024-02-27;SYF;40.78
2024-02-28;SYF;40.64
2024-02-29;SYF;41.07
2024-03-01;SYF;40.82
2024-03-04;SYF;40.41
2024-03-05;SYF;40.62
2024-03-06;SYF;41.03
2024-03-07;SYF;41.34
2024-03-08;SYF;41.91
2024-03-11;SYF;42.31
2024-03-12;SYF;42.89
2024-03-13;SYF;43.24
2024-03-14;SYF;43.01
2024-03-15;SYF;41.55
2024-03-18;SYF;41.52
2024-03-19;SYF;41.89
2024-03-20;SYF;43.15
2024-03-21;SYF;42.41
2024-03-22;SYF;41.32
2024-03-25;SYF;41.09
2024-03-26;SYF;41.35
2024-03-27;SYF;42.05
2024-03-28;SYF;42.88
2024-01-02;SYK;295.55
2024-01-03;SYK;293.27
2024-01-04;SYK;297.37
2024-01-05;SYK;294.66
2024-01-08;SYK;299.3
2024-01-09;SYK;302.56
2024-01-10;SYK;307.08
2024-01-11;SYK;308.28
2024-01-12;SYK;312.19
2024-01-16;SYK;313.57
2024-01-17;SYK;312.96
2024-01-18;SYK;314
2024-01-19;SYK;314.33
2024-01-22;SYK;312.55
2024-01-23;SYK;311.47
2024-01-24;SYK;307.05
2024-01-25;SYK;311.2
2024-01-26;SYK;310.65
2024-01-29;SYK;313.78
2024-01-30;SYK;315.92
2024-01-31;SYK;334.71
2024-02-01;SYK;339.78
2024-02-02;SYK;341.27
2024-02-05;SYK;342.13
2024-02-06;SYK;338.99
2024-02-07;SYK;341.94
2024-02-08;SYK;338.26
2024-02-09;SYK;341.18
2024-02-12;SYK;340.31
2024-02-13;SYK;339.02
2024-02-14;SYK;348.62
2024-02-15;SYK;347.99
2024-02-16;SYK;348.5
2024-02-20;SYK;347.28
2024-02-21;SYK;346.77
2024-02-22;SYK;352.34
2024-02-23;SYK;354.22
2024-02-26;SYK;351.66
2024-02-27;SYK;351.41
2024-02-28;SYK;351
2024-02-29;SYK;348.27
2024-03-01;SYK;352.41
2024-03-04;SYK;355.04
2024-03-05;SYK;351.59
2024-03-06;SYK;354.19
2024-03-07;SYK;356.8
2024-03-08;SYK;357.05
2024-03-11;SYK;354.78
2024-03-12;SYK;357.57
2024-03-13;SYK;356.08
2024-03-14;SYK;354.83
2024-03-15;SYK;351.43
2024-03-18;SYK;353.27
2024-03-19;SYK;356.08
2024-03-20;SYK;352.38
2024-03-21;SYK;352.7
2024-03-22;SYK;351.81
2024-03-25;SYK;350.23
2024-03-26;SYK;349.58
2024-03-27;SYK;358.71
2024-03-28;SYK;357.87
2024-01-02;SYY;73.46
2024-01-03;SYY;74.01
2024-01-04;SYY;74.65
2024-01-05;SYY;75.18
2024-01-08;SYY;75.14
2024-01-09;SYY;75.11
2024-01-10;SYY;74.56
2024-01-11;SYY;74.98
2024-01-12;SYY;75.28
2024-01-16;SYY;74.43
2024-01-17;SYY;74.2
2024-01-18;SYY;74.73
2024-01-19;SYY;74.74
2024-01-22;SYY;75.14
2024-01-23;SYY;75.05
2024-01-24;SYY;74.52
2024-01-25;SYY;74.8
2024-01-26;SYY;74.68
2024-01-29;SYY;74.7
2024-01-30;SYY;80.31
2024-01-31;SYY;80.42
2024-02-01;SYY;81.84
2024-02-02;SYY;80.97
2024-02-05;SYY;80.33
2024-02-06;SYY;79.91
2024-02-07;SYY;79.17
2024-02-08;SYY;78.82
2024-02-09;SYY;79.05
2024-02-12;SYY;79.54
2024-02-13;SYY;78.65
2024-02-14;SYY;78.51
2024-02-15;SYY;78.88
2024-02-16;SYY;79
2024-02-20;SYY;78.58
2024-02-21;SYY;79.18
2024-02-22;SYY;79.94
2024-02-23;SYY;80.31
2024-02-26;SYY;80.33
2024-02-27;SYY;80.63
2024-02-28;SYY;80.17
2024-02-29;SYY;80.46
2024-03-01;SYY;79.46
2024-03-04;SYY;79.01
2024-03-05;SYY;79.08
2024-03-06;SYY;78.67
2024-03-07;SYY;79.37
2024-03-08;SYY;80.06
2024-03-11;SYY;79.52
2024-03-12;SYY;79.63
2024-03-13;SYY;80.02
2024-03-14;SYY;79.53
2024-03-15;SYY;80.41
2024-03-18;SYY;80.16
2024-03-19;SYY;80.82
2024-03-20;SYY;80.66
2024-03-21;SYY;81.13
2024-03-22;SYY;81.08
2024-03-25;SYY;80.37
2024-03-26;SYY;80.39
2024-03-27;SYY;81.43
2024-03-28;SYY;80.67
2024-01-02;T;16.7
2024-01-03;T;16.68
2024-01-04;T;16.6
2024-01-05;T;16.91
2024-01-08;T;16.77
2024-01-09;T;16.68
2024-01-10;T;16.6
2024-01-11;T;15.97
2024-01-12;T;16.21
2024-01-16;T;16.18
2024-01-17;T;16.15
2024-01-18;T;16.14
2024-01-19;T;16.4
2024-01-22;T;16.53
2024-01-23;T;16.91
2024-01-24;T;16.41
2024-01-25;T;16.9
2024-01-26;T;17.01
2024-01-29;T;16.97
2024-01-30;T;17.25
2024-01-31;T;17.4
2024-02-01;T;17.75
2024-02-02;T;17.54
2024-02-05;T;17.44
2024-02-06;T;17.33
2024-02-07;T;17.05
2024-02-08;T;16.55
2024-02-09;T;16.57
2024-02-12;T;16.75
2024-02-13;T;16.63
2024-02-14;T;16.64
2024-02-15;T;16.81
2024-02-16;T;16.7
2024-02-20;T;16.64
2024-02-21;T;16.73
2024-02-22;T;16.32
2024-02-23;T;16.53
2024-02-26;T;16.33
2024-02-27;T;16.56
2024-02-28;T;16.69
2024-02-29;T;16.66
2024-03-01;T;16.71
2024-03-04;T;16.53
2024-03-05;T;16.89
2024-03-06;T;16.9
2024-03-07;T;16.78
2024-03-08;T;16.92
2024-03-11;T;17.05
2024-03-12;T;16.92
2024-03-13;T;16.91
2024-03-14;T;16.74
2024-03-15;T;16.78
2024-03-18;T;17.02
2024-03-19;T;16.89
2024-03-20;T;16.93
2024-03-21;T;16.88
2024-03-22;T;16.71
2024-03-25;T;16.84
2024-03-26;T;16.9
2024-03-27;T;17.27
2024-03-28;T;17.32
2024-01-02;TAP;61.12
2024-01-03;TAP;61.09
2024-01-04;TAP;60.37
2024-01-05;TAP;60.57
2024-01-08;TAP;61.35
2024-01-09;TAP;61.84
2024-01-10;TAP;62.59
2024-01-11;TAP;62.73
2024-01-12;TAP;62.24
2024-01-16;TAP;62.22
2024-01-17;TAP;62.29
2024-01-18;TAP;61.87
2024-01-19;TAP;61.54
2024-01-22;TAP;61.77
2024-01-23;TAP;61.6
2024-01-24;TAP;60.18
2024-01-25;TAP;61.92
2024-01-26;TAP;61.78
2024-01-29;TAP;62.42
2024-01-30;TAP;61.91
2024-01-31;TAP;60.85
2024-02-01;TAP;62.15
2024-02-02;TAP;61.12
2024-02-05;TAP;60.34
2024-02-06;TAP;60.35
2024-02-07;TAP;58.82
2024-02-08;TAP;59.34
2024-02-09;TAP;59.31
2024-02-12;TAP;61.16
2024-02-13;TAP;60.35
2024-02-14;TAP;60.5
2024-02-15;TAP;61.12
2024-02-16;TAP;61.2
2024-02-20;TAP;61.76
2024-02-21;TAP;61.52
2024-02-22;TAP;61.7
2024-02-23;TAP;61.54
2024-02-26;TAP;61.78
2024-02-27;TAP;61.8
2024-02-28;TAP;61.93
2024-02-29;TAP;61.9
2024-03-01;TAP;61.61
2024-03-04;TAP;61.82
2024-03-05;TAP;62.49
2024-03-06;TAP;62.25
2024-03-07;TAP;63.49
2024-03-08;TAP;64.02
2024-03-11;TAP;65.4
2024-03-12;TAP;65.02
2024-03-13;TAP;65.66
2024-03-14;TAP;65.38
2024-03-15;TAP;66.91
2024-03-18;TAP;66.89
2024-03-19;TAP;67.43
2024-03-20;TAP;66.28
2024-03-21;TAP;66.51
2024-03-22;TAP;66.6
2024-03-25;TAP;67.11
2024-03-26;TAP;66.34
2024-03-27;TAP;66.78
2024-03-28;TAP;66.69
2024-01-02;TDG;992.2
2024-01-03;TDG;972.61
2024-01-04;TDG;975.53
2024-01-05;TDG;978.61
2024-01-08;TDG;997.18
2024-01-09;TDG;1000.12
2024-01-10;TDG;1015
2024-01-11;TDG;1019.82
2024-01-12;TDG;1032.83
2024-01-16;TDG;1027.32
2024-01-17;TDG;1031.75
2024-01-18;TDG;1053
2024-01-19;TDG;1057.13
2024-01-22;TDG;1072.21
2024-01-23;TDG;1071.85
2024-01-24;TDG;1059.92
2024-01-25;TDG;1078.87
2024-01-26;TDG;1082.48
2024-01-29;TDG;1081.73
2024-01-30;TDG;1085.94
2024-01-31;TDG;1092.68
2024-02-01;TDG;1113.68
2024-02-02;TDG;1123.76
2024-02-05;TDG;1135.08
2024-02-06;TDG;1140.6
2024-02-07;TDG;1147.01
2024-02-08;TDG;1128.57
2024-02-09;TDG;1119.89
2024-02-12;TDG;1109.17
2024-02-13;TDG;1122.26
2024-02-14;TDG;1147.13
2024-02-15;TDG;1157.79
2024-02-16;TDG;1146.39
2024-02-20;TDG;1159.01
2024-02-21;TDG;1164.35
2024-02-22;TDG;1192.95
2024-02-23;TDG;1199.89
2024-02-26;TDG;1187.4
2024-02-27;TDG;1174.22
2024-02-28;TDG;1172
2024-02-29;TDG;1177.74
2024-03-01;TDG;1183.27
2024-03-04;TDG;1173.41
2024-03-05;TDG;1160
2024-03-06;TDG;1168.68
2024-03-07;TDG;1174.69
2024-03-08;TDG;1164.99
2024-03-11;TDG;1151.74
2024-03-12;TDG;1183.13
2024-03-13;TDG;1187.4
2024-03-14;TDG;1185.9
2024-03-15;TDG;1172.2
2024-03-18;TDG;1181
2024-03-19;TDG;1200.92
2024-03-20;TDG;1214.98
2024-03-21;TDG;1232.38
2024-03-22;TDG;1231.2
2024-03-25;TDG;1223.41
2024-03-26;TDG;1223.11
2024-03-27;TDG;1233.8
2024-03-28;TDG;1231.6
2024-01-02;TDY;438.3
2024-01-03;TDY;439.34
2024-01-04;TDY;438.19
2024-01-05;TDY;435.47
2024-01-08;TDY;441.3
2024-01-09;TDY;438.25
2024-01-10;TDY;440.83
2024-01-11;TDY;440.23
2024-01-12;TDY;440.46
2024-01-16;TDY;436.57
2024-01-17;TDY;425.41
2024-01-18;TDY;432.54
2024-01-19;TDY;435.63
2024-01-22;TDY;438.66
2024-01-23;TDY;441.98
2024-01-24;TDY;417.92
2024-01-25;TDY;424.91
2024-01-26;TDY;418.96
2024-01-29;TDY;429.17
2024-01-30;TDY;428.27
2024-01-31;TDY;418.47
2024-02-01;TDY;427.58
2024-02-02;TDY;432.74
2024-02-05;TDY;430.41
2024-02-06;TDY;434.04
2024-02-07;TDY;432.09
2024-02-08;TDY;430.67
2024-02-09;TDY;434.03
2024-02-12;TDY;427.07
2024-02-13;TDY;420.19
2024-02-14;TDY;427.53
2024-02-15;TDY;431.48
2024-02-16;TDY;432.26
2024-02-20;TDY;430.76
2024-02-21;TDY;426.48
2024-02-22;TDY;430.94
2024-02-23;TDY;432.87
2024-02-26;TDY;426.23
2024-02-27;TDY;424.9
2024-02-28;TDY;425.43
2024-02-29;TDY;427.27
2024-03-01;TDY;425
2024-03-04;TDY;428.45
2024-03-05;TDY;423.21
2024-03-06;TDY;425.41
2024-03-07;TDY;428.14
2024-03-08;TDY;425.98
2024-03-11;TDY;424.9
2024-03-12;TDY;424.87
2024-03-13;TDY;421.24
2024-03-14;TDY;415.56
2024-03-15;TDY;415.12
2024-03-18;TDY;414.68
2024-03-19;TDY;421.5
2024-03-20;TDY;423.7
2024-03-21;TDY;423.54
2024-03-22;TDY;424.03
2024-03-25;TDY;422.01
2024-03-26;TDY;423.45
2024-03-27;TDY;429.01
2024-03-28;TDY;429.32
2024-01-02;TECH;76.62
2024-01-03;TECH;72.06
2024-01-04;TECH;72.33
2024-01-05;TECH;71.01
2024-01-08;TECH;72.82
2024-01-09;TECH;71.91
2024-01-10;TECH;73.06
2024-01-11;TECH;73.05
2024-01-12;TECH;72.09
2024-01-16;TECH;71.35
2024-01-17;TECH;69.76
2024-01-18;TECH;69.78
2024-01-19;TECH;70.24
2024-01-22;TECH;71.94
2024-01-23;TECH;72.39
2024-01-24;TECH;70.98
2024-01-25;TECH;71.04
2024-01-26;TECH;72.54
2024-01-29;TECH;72.69
2024-01-30;TECH;72.62
2024-01-31;TECH;70.24
2024-02-01;TECH;68.46
2024-02-02;TECH;65.9
2024-02-05;TECH;66.69
2024-02-06;TECH;67.29
2024-02-07;TECH;66.28
2024-02-08;TECH;67.9
2024-02-09;TECH;67.95
2024-02-12;TECH;69.95
2024-02-13;TECH;67.52
2024-02-14;TECH;70.12
2024-02-15;TECH;71.26
2024-02-16;TECH;71.61
2024-02-20;TECH;70.33
2024-02-21;TECH;71.72
2024-02-22;TECH;71.76
2024-02-23;TECH;71.62
2024-02-26;TECH;71.91
2024-02-27;TECH;73.21
2024-02-28;TECH;74.39
2024-02-29;TECH;73.57
2024-03-01;TECH;74.38
2024-03-04;TECH;74.88
2024-03-05;TECH;73.4
2024-03-06;TECH;74.68
2024-03-07;TECH;76.94
2024-03-08;TECH;77.09
2024-03-11;TECH;75.13
2024-03-12;TECH;74.12
2024-03-13;TECH;72.49
2024-03-14;TECH;71.22
2024-03-15;TECH;72.52
2024-03-18;TECH;71.88
2024-03-19;TECH;70.76
2024-03-20;TECH;71.88
2024-03-21;TECH;72.33
2024-03-22;TECH;71.5
2024-03-25;TECH;69.22
2024-03-26;TECH;68.4
2024-03-27;TECH;69.42
2024-03-28;TECH;70.39
2024-01-02;TEL;137.75
2024-01-03;TEL;135.98
2024-01-04;TEL;131.35
2024-01-05;TEL;131.24
2024-01-08;TEL;132.73
2024-01-09;TEL;132.04
2024-01-10;TEL;132.05
2024-01-11;TEL;130.99
2024-01-12;TEL;130.82
2024-01-16;TEL;129.64
2024-01-17;TEL;128.05
2024-01-18;TEL;129.36
2024-01-19;TEL;131.43
2024-01-22;TEL;132.08
2024-01-23;TEL;133.52
2024-01-24;TEL;142.42
2024-01-25;TEL;143.05
2024-01-26;TEL;143.27
2024-01-29;TEL;144.45
2024-01-30;TEL;144.01
2024-01-31;TEL;141
2024-02-01;TEL;141.06
2024-02-02;TEL;141.62
2024-02-05;TEL;139.61
2024-02-06;TEL;140.36
2024-02-07;TEL;140.8
2024-02-08;TEL;141.91
2024-02-09;TEL;142.84
2024-02-12;TEL;142.09
2024-02-13;TEL;139.56
2024-02-14;TEL;141.6
2024-02-15;TEL;142.56
2024-02-16;TEL;141.79
2024-02-20;TEL;139.62
2024-02-21;TEL;140.14
2024-02-22;TEL;143.01
2024-02-23;TEL;142.5
2024-02-26;TEL;142.18
2024-02-27;TEL;143.01
2024-02-28;TEL;142.49
2024-02-29;TEL;142.94
2024-03-01;TEL;143.12
2024-03-04;TEL;142.45
2024-03-05;TEL;139.64
2024-03-06;TEL;140.8
2024-03-07;TEL;141.85
2024-03-08;TEL;139.93
2024-03-11;TEL;140.43
2024-03-12;TEL;139.94
2024-03-13;TEL;140.78
2024-03-14;TEL;138.85
2024-03-15;TEL;138.56
2024-03-18;TEL;139.4
2024-03-19;TEL;140.07
2024-03-20;TEL;140.72
2024-03-21;TEL;143.37
2024-03-22;TEL;142.7
2024-03-25;TEL;141
2024-03-26;TEL;141.02
2024-03-27;TEL;144.31
2024-03-28;TEL;144.62
2024-01-02;TER;104.56
2024-01-03;TER;101.54
2024-01-04;TER;101.37
2024-01-05;TER;102.56
2024-01-08;TER;105.67
2024-01-09;TER;105.03
2024-01-10;TER;104.67
2024-01-11;TER;104.89
2024-01-12;TER;104.6
2024-01-16;TER;103.88
2024-01-17;TER;102.65
2024-01-18;TER;105.8
2024-01-19;TER;108.5
2024-01-22;TER;109.87
2024-01-23;TER;111.01
2024-01-24;TER;110.44
2024-01-25;TER;109.73
2024-01-26;TER;105.24
2024-01-29;TER;105.85
2024-01-30;TER;104.38
2024-01-31;TER;96.39
2024-02-01;TER;94.95
2024-02-02;TER;96.17
2024-02-05;TER;96.05
2024-02-06;TER;97.55
2024-02-07;TER;97.31
2024-02-08;TER;98.27
2024-02-09;TER;102.1
2024-02-12;TER;102.7
2024-02-13;TER;98.71
2024-02-14;TER;101.36
2024-02-15;TER;102.47
2024-02-16;TER;102.15
2024-02-20;TER;100.08
2024-02-21;TER;99.49
2024-02-22;TER;102.39
2024-02-23;TER;100.05
2024-02-26;TER;102.06
2024-02-27;TER;100.18
2024-02-28;TER;100.26
2024-02-29;TER;103.5
2024-03-01;TER;105.79
2024-03-04;TER;105.74
2024-03-05;TER;103.67
2024-03-06;TER;106.66
2024-03-07;TER;109.9
2024-03-08;TER;106.03
2024-03-11;TER;106.26
2024-03-12;TER;108.11
2024-03-13;TER;105.36
2024-03-14;TER;103.76
2024-03-15;TER;102.97
2024-03-18;TER;102.77
2024-03-19;TER;103.39
2024-03-20;TER;107.02
2024-03-21;TER;111.35
2024-03-22;TER;110.65
2024-03-25;TER;108.81
2024-03-26;TER;108.05
2024-03-27;TER;111.44
2024-03-28;TER;112.73
2024-01-02;TFC;36.48
2024-01-03;TFC;35.51
2024-01-04;TFC;35.96
2024-01-05;TFC;36.57
2024-01-08;TFC;36.96
2024-01-09;TFC;36.65
2024-01-10;TFC;36.69
2024-01-11;TFC;36.32
2024-01-12;TFC;35.73
2024-01-16;TFC;35.19
2024-01-17;TFC;34.8
2024-01-18;TFC;34.99
2024-01-19;TFC;36.44
2024-01-22;TFC;35.99
2024-01-23;TFC;35.81
2024-01-24;TFC;36.52
2024-01-25;TFC;36.48
2024-01-26;TFC;36.8
2024-01-29;TFC;37.04
2024-01-30;TFC;37.12
2024-01-31;TFC;36.04
2024-02-01;TFC;35.5
2024-02-02;TFC;35.78
2024-02-05;TFC;35.25
2024-02-06;TFC;35.25
2024-02-07;TFC;35.02
2024-02-08;TFC;35.04
2024-02-09;TFC;35.37
2024-02-12;TFC;35.53
2024-02-13;TFC;34.48
2024-02-14;TFC;34.94
2024-02-15;TFC;35.85
2024-02-16;TFC;35.62
2024-02-20;TFC;35.09
2024-02-21;TFC;35.3
2024-02-22;TFC;35.17
2024-02-23;TFC;34.77
2024-02-26;TFC;34.07
2024-02-27;TFC;34.42
2024-02-28;TFC;34.35
2024-02-29;TFC;34.52
2024-03-01;TFC;34.79
2024-03-04;TFC;35.69
2024-03-05;TFC;36.58
2024-03-06;TFC;36.78
2024-03-07;TFC;36.43
2024-03-08;TFC;36.95
2024-03-11;TFC;36.74
2024-03-12;TFC;36.44
2024-03-13;TFC;35.97
2024-03-14;TFC;34.56
2024-03-15;TFC;34.4
2024-03-18;TFC;34.47
2024-03-19;TFC;35.23
2024-03-20;TFC;36.33
2024-03-21;TFC;37.55
2024-03-22;TFC;37.19
2024-03-25;TFC;37.1
2024-03-26;TFC;37.1
2024-03-27;TFC;38.08
2024-03-28;TFC;38.47
2024-01-02;TFX;250.06
2024-01-03;TFX;241.65
2024-01-04;TFX;240.7
2024-01-05;TFX;239.1
2024-01-08;TFX;248.63
2024-01-09;TFX;247.47
2024-01-10;TFX;248.12
2024-01-11;TFX;247.96
2024-01-12;TFX;248.77
2024-01-16;TFX;245.54
2024-01-17;TFX;244.57
2024-01-18;TFX;246.01
2024-01-19;TFX;246.46
2024-01-22;TFX;252.2
2024-01-23;TFX;247.53
2024-01-24;TFX;241.59
2024-01-25;TFX;244.51
2024-01-26;TFX;244.08
2024-01-29;TFX;246.65
2024-01-30;TFX;244.48
2024-01-31;TFX;242.46
2024-02-01;TFX;247.28
2024-02-02;TFX;245.37
2024-02-05;TFX;243.73
2024-02-06;TFX;251.87
2024-02-07;TFX;250.51
2024-02-08;TFX;250.94
2024-02-09;TFX;251.66
2024-02-12;TFX;252.35
2024-02-13;TFX;247.58
2024-02-14;TFX;248.69
2024-02-15;TFX;254.66
2024-02-16;TFX;250.69
2024-02-20;TFX;250.57
2024-02-21;TFX;250.57
2024-02-22;TFX;237.34
2024-02-23;TFX;237.39
2024-02-26;TFX;227.5
2024-02-27;TFX;225.7
2024-02-28;TFX;224.45
2024-02-29;TFX;222.79
2024-03-01;TFX;223
2024-03-04;TFX;225
2024-03-05;TFX;223.28
2024-03-06;TFX;224.51
2024-03-07;TFX;228.88
2024-03-08;TFX;224.4
2024-03-11;TFX;227.11
2024-03-12;TFX;226.56
2024-03-13;TFX;222.17
2024-03-14;TFX;218.21
2024-03-15;TFX;215.39
2024-03-18;TFX;216.47
2024-03-19;TFX;218.07
2024-03-20;TFX;220.48
2024-03-21;TFX;224.39
2024-03-22;TFX;220.94
2024-03-25;TFX;219.65
2024-03-26;TFX;216.39
2024-03-27;TFX;223.87
2024-03-28;TFX;226.17
2024-01-02;TGT;142.05
2024-01-03;TGT;137.65
2024-01-04;TGT;139.22
2024-01-05;TGT;139.72
2024-01-08;TGT;140.69
2024-01-09;TGT;142.71
2024-01-10;TGT;143.03
2024-01-11;TGT;140.98
2024-01-12;TGT;139.87
2024-01-16;TGT;140.03
2024-01-17;TGT;137.72
2024-01-18;TGT;136.39
2024-01-19;TGT;137.12
2024-01-22;TGT;139.33
2024-01-23;TGT;139.84
2024-01-24;TGT;138.18
2024-01-25;TGT;141.13
2024-01-26;TGT;141.48
2024-01-29;TGT;140.48
2024-01-30;TGT;139.49
2024-01-31;TGT;138.06
2024-02-01;TGT;143.36
2024-02-02;TGT;144.42
2024-02-05;TGT;141.28
2024-02-06;TGT;143.37
2024-02-07;TGT;145.65
2024-02-08;TGT;146.32
2024-02-09;TGT;145.45
2024-02-12;TGT;148.3
2024-02-13;TGT;145.04
2024-02-14;TGT;143.96
2024-02-15;TGT;145.25
2024-02-16;TGT;148.51
2024-02-20;TGT;149.89
2024-02-21;TGT;148.79
2024-02-22;TGT;150.34
2024-02-23;TGT;151.48
2024-02-26;TGT;150.15
2024-02-27;TGT;151.99
2024-02-28;TGT;151.44
2024-02-29;TGT;152.92
2024-03-01;TGT;155.29
2024-03-04;TGT;150.49
2024-03-05;TGT;168.58
2024-03-06;TGT;173.54
2024-03-07;TGT;171.54
2024-03-08;TGT;169.72
2024-03-11;TGT;168.07
2024-03-12;TGT;167.57
2024-03-13;TGT;166.67
2024-03-14;TGT;164.31
2024-03-15;TGT;164.22
2024-03-18;TGT;167.59
2024-03-19;TGT;168.21
2024-03-20;TGT;170.46
2024-03-21;TGT;170.17
2024-03-22;TGT;168.63
2024-03-25;TGT;172.66
2024-03-26;TGT;172.64
2024-03-27;TGT;174.67
2024-03-28;TGT;177.21
2024-01-02;TJX;92.96
2024-01-03;TJX;91.39
2024-01-04;TJX;92.46
2024-01-05;TJX;91.4
2024-01-08;TJX;92.5
2024-01-09;TJX;92.76
2024-01-10;TJX;93.82
2024-01-11;TJX;94.93
2024-01-12;TJX;94.71
2024-01-16;TJX;95.54
2024-01-17;TJX;94.07
2024-01-18;TJX;94.43
2024-01-19;TJX;95.18
2024-01-22;TJX;94.81
2024-01-23;TJX;94.74
2024-01-24;TJX;94.63
2024-01-25;TJX;95.19
2024-01-26;TJX;96.05
2024-01-29;TJX;96.08
2024-01-30;TJX;96.49
2024-01-31;TJX;94.59
2024-02-01;TJX;96.73
2024-02-02;TJX;97.18
2024-02-05;TJX;96.32
2024-02-06;TJX;96.77
2024-02-07;TJX;97.5
2024-02-08;TJX;98.03
2024-02-09;TJX;98.41
2024-02-12;TJX;97.75
2024-02-13;TJX;97.63
2024-02-14;TJX;97.17
2024-02-15;TJX;97.94
2024-02-16;TJX;98.04
2024-02-20;TJX;97.36
2024-02-21;TJX;98.17
2024-02-22;TJX;99.11
2024-02-23;TJX;99.38
2024-02-26;TJX;99.23
2024-02-27;TJX;100.52
2024-02-28;TJX;101.1
2024-02-29;TJX;99.14
2024-03-01;TJX;98.51
2024-03-04;TJX;97.94
2024-03-05;TJX;97.39
2024-03-06;TJX;96.4
2024-03-07;TJX;95.76
2024-03-08;TJX;95.91
2024-03-11;TJX;96.47
2024-03-12;TJX;97.22
2024-03-13;TJX;98.06
2024-03-14;TJX;98.63
2024-03-15;TJX;97.55
2024-03-18;TJX;96.22
2024-03-19;TJX;98.42
