Ticker;Data;Close
AXP;22/02/2024;213,3291
AXP;23/02/2024;213,8973
AXP;26/02/2024;216,2899
AXP;27/02/2024;217,3067
AXP;28/02/2024;217,3566
AXP;29/02/2024;218,7423
AXP;1/03/2024;218,9815
AXP;4/03/2024;218,2339
AXP;5/03/2024;216,5291
AXP;6/03/2024;217,7753
AXP;7/03/2024;222,7299
AXP;8/03/2024;222,6801
AXP;11/03/2024;219,5099
AXP;12/03/2024;221,9623
AXP;13/03/2024;222,1218
AXP;14/03/2024;219,789
AXP;15/03/2024;217,7852
AXP;18/03/2024;220,2875
AXP;19/03/2024;221,0053
AXP;20/03/2024;227,2061
AXP;21/03/2024;228,4123
AXP;22/03/2024;225,2621
AXP;25/03/2024;225,3319
AXP;26/03/2024;223,7667
AXP;27/03/2024;227,0465
AXP;28/03/2024;226,9867
AZO;2/01/2024;2568,5
AZO;3/01/2024;2567,5901
AZO;4/01/2024;2557,4099
AZO;5/01/2024;2550,9299
AZO;8/01/2024;2553,9299
AZO;9/01/2024;2521,28
AZO;10/01/2024;2537,1599
AZO;11/01/2024;2546,6499
AZO;12/01/2024;2569,1001
AZO;16/01/2024;2669,5601
AZO;17/01/2024;2669,21
AZO;18/01/2024;2722,98
AZO;19/01/2024;2746,4399
AZO;22/01/2024;2770,99
AZO;23/01/2024;2768,3101
AZO;24/01/2024;2751,6201
AZO;25/01/2024;2748,6101
AZO;26/01/2024;2780,24
AZO;29/01/2024;2794,4399
AZO;30/01/2024;2838,6599
AZO;31/01/2024;2762,1299
AZO;1/02/2024;2798,1499
AZO;2/02/2024;2821,8899
AZO;5/02/2024;2803,98
AZO;6/02/2024;2811,8601
AZO;7/02/2024;2842,54
AZO;8/02/2024;2731,6599
AZO;9/02/2024;2680
AZO;12/02/2024;2703,8799
AZO;13/02/2024;2726,1499
AZO;14/02/2024;2726,8701
AZO;15/02/2024;2724,8799
AZO;16/02/2024;2727,8301
AZO;20/02/2024;2696,1499
AZO;21/02/2024;2729,6899
AZO;22/02/2024;2758,77
AZO;23/02/2024;2756,3401
AZO;26/02/2024;2770,46
AZO;27/02/2024;2954,99
AZO;28/02/2024;3011,6201
AZO;29/02/2024;3006,02
AZO;1/03/2024;3035,99
AZO;4/03/2024;3079,9399
AZO;5/03/2024;3102,8601
AZO;6/03/2024;3104,2
AZO;7/03/2024;3124,01
AZO;8/03/2024;3079,49
AZO;11/03/2024;3060,28
AZO;12/03/2024;3059,51
AZO;13/03/2024;3089,24
AZO;14/03/2024;3119,04
AZO;15/03/2024;3124,3301
AZO;18/03/2024;3101,97
AZO;19/03/2024;3153,8101
AZO;20/03/2024;3187,3799
AZO;21/03/2024;3210,3999
AZO;22/03/2024;3239,3201
AZO;25/03/2024;3170,8201
AZO;26/03/2024;3191,48
AZO;27/03/2024;3192,79
AZO;28/03/2024;3151,6499
BA;2/01/2024;251,76
BA;3/01/2024;243,91
BA;4/01/2024;244,94
BA;5/01/2024;249
BA;8/01/2024;229
BA;9/01/2024;225,76
BA;10/01/2024;227,84
BA;11/01/2024;222,66
BA;12/01/2024;217,7
BA;16/01/2024;200,52
BA;17/01/2024;203,06
BA;18/01/2024;211,61
BA;19/01/2024;215,02
BA;22/01/2024;214,93
BA;23/01/2024;211,5
BA;24/01/2024;214,13
BA;25/01/2024;201,88
BA;26/01/2024;205,47
BA;29/01/2024;205,19
BA;30/01/2024;200,44
BA;31/01/2024;211,04
BA;1/02/2024;209,81
BA;2/02/2024;209,38
BA;5/02/2024;206,63
BA;6/02/2024;208,58
BA;7/02/2024;211,92
BA;8/02/2024;209,22
BA;9/02/2024;209,2
BA;12/02/2024;209,33
BA;13/02/2024;204,46
BA;14/02/2024;203,38
BA;15/02/2024;205,33
BA;16/02/2024;203,89
BA;20/02/2024;203,37
BA;21/02/2024;201,57
BA;22/02/2024;201,5
BA;23/02/2024;200,83
BA;26/02/2024;200,54
BA;27/02/2024;201,4
BA;28/02/2024;207
BA;29/02/2024;203,72
BA;1/03/2024;200
BA;4/03/2024;200,54
BA;5/03/2024;201,14
BA;6/03/2024;201
BA;7/03/2024;203,03
BA;8/03/2024;198,49
BA;11/03/2024;192,49
BA;12/03/2024;184,24
BA;13/03/2024;182,35
BA;14/03/2024;181,15
BA;15/03/2024;182,53
BA;18/03/2024;179,84
BA;19/03/2024;181,14
BA;20/03/2024;187,78
BA;21/03/2024;187,7
BA;22/03/2024;188,85
BA;25/03/2024;191,41
BA;26/03/2024;187,5
BA;27/03/2024;191,95
BA;28/03/2024;192,99
BAC;2/01/2024;33,4594
BAC;3/01/2024;33,0942
BAC;4/01/2024;33,3607
BAC;5/01/2024;33,9825
BAC;8/01/2024;33,716
BAC;9/01/2024;33,1929
BAC;10/01/2024;33,1633
BAC;11/01/2024;32,7191
BAC;12/01/2024;32,3737
BAC;16/01/2024;31,7025
BAC;17/01/2024;31,3867
BAC;18/01/2024;31,3176
BAC;19/01/2024;31,8012
BAC;22/01/2024;32,1269
BAC;23/01/2024;32,3441
BAC;24/01/2024;32,5513
BAC;25/01/2024;32,956
BAC;26/01/2024;32,9955
BAC;29/01/2024;33,1731
BAC;30/01/2024;34,3378
BAC;31/01/2024;33,5679
BAC;1/02/2024;33,1139
BAC;2/02/2024;33,035
BAC;5/02/2024;32,5612
BAC;6/02/2024;32,6105
BAC;7/02/2024;32,7487
BAC;8/02/2024;32,6895
BAC;9/02/2024;32,6402
BAC;12/02/2024;33,183
BAC;13/02/2024;32,3243
BAC;14/02/2024;32,6994
BAC;15/02/2024;33,6272
BAC;16/02/2024;33,6469
BAC;20/02/2024;33,5186
BAC;21/02/2024;33,262
BAC;22/02/2024;33,1731
BAC;23/02/2024;33,4791
BAC;26/02/2024;33,1731
BAC;27/02/2024;33,8344
BAC;28/02/2024;33,864
BAC;29/02/2024;34,3113
BAC;1/03/2024;34,1423
BAC;4/03/2024;34,9375
BAC;5/03/2024;35,1761
BAC;6/03/2024;35,2059
BAC;7/03/2024;35,4146
BAC;8/03/2024;35,3848
BAC;11/03/2024;35,673
BAC;12/03/2024;35,7426
BAC;13/03/2024;35,8619
BAC;14/03/2024;35,4742
BAC;15/03/2024;35,1959
BAC;18/03/2024;35,7923
BAC;19/03/2024;35,8122
BAC;20/03/2024;36,5278
BAC;21/03/2024;37,2832
BAC;22/03/2024;36,826
BAC;25/03/2024;36,6372
BAC;26/03/2024;36,8658
BAC;27/03/2024;37,5814
BAC;28/03/2024;37,6908
BALL;2/01/2024;56,635
BALL;3/01/2024;55,5118
BALL;4/01/2024;56,307
BALL;5/01/2024;57,0425
BALL;8/01/2024;56,8238
BALL;9/01/2024;56,7244
BALL;10/01/2024;56,953
BALL;11/01/2024;56,297
BALL;12/01/2024;56,0187
BALL;16/01/2024;55,1441
BALL;17/01/2024;54,2992
BALL;18/01/2024;54,5179
BALL;19/01/2024;55,1938
BALL;22/01/2024;56,0088
BALL;23/01/2024;56,3865
BALL;24/01/2024;55,5317
BALL;25/01/2024;56,5256
BALL;26/01/2024;56,8934
BALL;29/01/2024;56,6549
BALL;30/01/2024;56,1976
BALL;31/01/2024;55,1142
BALL;1/02/2024;59,0503
BALL;2/02/2024;59,1198
BALL;5/02/2024;58,116
BALL;6/02/2024;56,9033
BALL;7/02/2024;58,1358
BALL;8/02/2024;58,7819
BALL;9/02/2024;58,8117
BALL;12/02/2024;60,1535
BALL;13/02/2024;59,4578
BALL;14/02/2024;61,6246
BALL;15/02/2024;61,8631
BALL;16/02/2024;61,714
BALL;20/02/2024;61,5053
BALL;21/02/2024;61,2966
BALL;22/02/2024;61,2469
BALL;23/02/2024;62,5092
BALL;26/02/2024;62,0023
BALL;27/02/2024;62,2309
BALL;28/02/2024;62,4396
BALL;29/02/2024;63,8356
BALL;1/03/2024;64,0948
BALL;4/03/2024;64,3341
BALL;5/03/2024;63,6561
BALL;6/03/2024;63,8755
BALL;7/03/2024;64,9922
BALL;8/03/2024;65,082
BALL;11/03/2024;65,7401
BALL;12/03/2024;65,3113
BALL;13/03/2024;65,1119
BALL;14/03/2024;64,4837
BALL;15/03/2024;63,8954
BALL;18/03/2024;64,5934
BALL;19/03/2024;64,4339
BALL;20/03/2024;65,062
BALL;21/03/2024;65,3412
BALL;22/03/2024;66,0293
BALL;25/03/2024;66,3084
BALL;26/03/2024;66,2686
BALL;27/03/2024;66,9466
BALL;28/03/2024;67,166
BAX;2/01/2024;38,2442
BAX;3/01/2024;37,5355
BAX;4/01/2024;38,0277
BAX;5/01/2024;38,5494
BAX;8/01/2024;40,0359
BAX;9/01/2024;40,026
BAX;10/01/2024;39,6618
BAX;11/01/2024;39,4157
BAX;12/01/2024;39,3763
BAX;16/01/2024;38,4411
BAX;17/01/2024;38,0867
BAX;18/01/2024;38,2344
BAX;19/01/2024;37,9981
BAX;22/01/2024;38,1163
BAX;23/01/2024;37,8209
BAX;24/01/2024;37,2894
BAX;25/01/2024;38,3821
BAX;26/01/2024;38,1852
BAX;29/01/2024;38,4707
BAX;30/01/2024;38,0966
BAX;31/01/2024;38,0867
BAX;1/02/2024;38,5789
BAX;2/02/2024;38,3722
BAX;5/02/2024;37,9292
BAX;6/02/2024;39,0908
BAX;7/02/2024;38,766
BAX;8/02/2024;39,8291
BAX;9/02/2024;38,9333
BAX;12/02/2024;39,6815
BAX;13/02/2024;39,0022
BAX;14/02/2024;39,0219
BAX;15/02/2024;40,3017
BAX;16/02/2024;40,5773
BAX;20/02/2024;41,1187
BAX;21/02/2024;41,5715
BAX;22/02/2024;41,355
BAX;23/02/2024;41,8866
BAX;26/02/2024;41,3451
BAX;27/02/2024;41,1975
BAX;28/02/2024;40,912
BAX;29/02/2024;40,565
BAX;1/03/2024;40,6542
BAX;4/03/2024;42,1313
BAX;5/03/2024;42,0421
BAX;6/03/2024;42,6171
BAX;7/03/2024;43,1127
BAX;8/03/2024;43,3903
BAX;11/03/2024;43,1028
BAX;12/03/2024;42,5179
BAX;13/03/2024;42,3098
BAX;14/03/2024;41,6555
BAX;15/03/2024;41,249
BAX;18/03/2024;41,1796
BAX;19/03/2024;41,5861
BAX;20/03/2024;41,4671
BAX;21/03/2024;41,6456
BAX;22/03/2024;41,5762
BAX;25/03/2024;41,4275
BAX;26/03/2024;41,1796
BAX;27/03/2024;42,3197
BAX;28/03/2024;42,3692
BBWI;2/01/2024;44,365
BBWI;3/01/2024;43,215
BBWI;4/01/2024;43,0663
BBWI;5/01/2024;44,3254
BBWI;8/01/2024;45,2573
BBWI;9/01/2024;44,6129
BBWI;10/01/2024;43,7504
BBWI;11/01/2024;42,7292
BBWI;12/01/2024;41,8469
BBWI;16/01/2024;42,7689
BBWI;17/01/2024;42,4417
BBWI;18/01/2024;42,1839
BBWI;19/01/2024;42,065
BBWI;22/01/2024;41,6783
BBWI;23/01/2024;41,0835
BBWI;24/01/2024;40,7861
BBWI;25/01/2024;41,3016
BBWI;26/01/2024;42,0749
BBWI;29/01/2024;42,9473
BBWI;30/01/2024;43,2745
BBWI;31/01/2024;42,293
BBWI;1/02/2024;43,1357
BBWI;2/02/2024;43,0762
BBWI;5/02/2024;42,4219
BBWI;6/02/2024;42,7689
BBWI;7/02/2024;43,7107
BBWI;8/02/2024;43,9883
BBWI;9/02/2024;44,3353
BBWI;12/02/2024;44,3551
BBWI;13/02/2024;42,8977
BBWI;14/02/2024;43,5025
BBWI;15/02/2024;45,1086
BBWI;16/02/2024;45,0094
BBWI;20/02/2024;46,9526
BBWI;21/02/2024;46,0206
BBWI;22/02/2024;46,4886
BBWI;23/02/2024;47,0462
BBWI;26/02/2024;46,2994
BBWI;27/02/2024;47,2055
BBWI;28/02/2024;48,1215
BBWI;29/02/2024;45,5029
BBWI;1/03/2024;45,483
BBWI;4/03/2024;45,4531
BBWI;5/03/2024;44,9055
BBWI;6/03/2024;44,5869
BBWI;7/03/2024;43,6011
BBWI;8/03/2024;44,5669
BBWI;11/03/2024;45,1544
BBWI;12/03/2024;45,3934
BBWI;13/03/2024;45,473
BBWI;14/03/2024;45,702
BBWI;15/03/2024;45,4332
BBWI;18/03/2024;46,17
BBWI;19/03/2024;47,2752
BBWI;20/03/2024;47,8925
BBWI;21/03/2024;48,0618
BBWI;22/03/2024;46,5484
BBWI;25/03/2024;46,5981
BBWI;26/03/2024;47,7731
BBWI;27/03/2024;49,2367
BBWI;28/03/2024;49,8043
BBY;2/01/2024;76,3317
BBY;3/01/2024;74,5236
BBY;4/01/2024;74,3952
BBY;5/01/2024;74,9188
BBY;8/01/2024;74,6323
BBY;9/01/2024;74,2569
BBY;10/01/2024;74,8596
BBY;11/01/2024;73,753
BBY;12/01/2024;72,9725
BBY;16/01/2024;70,9965
BBY;17/01/2024;70,2852
BBY;18/01/2024;70,0876
BBY;19/01/2024;70,1469
BBY;22/01/2024;72,6069
BBY;23/01/2024;72,192
BBY;24/01/2024;72,4489
BBY;25/01/2024;74,3063
BBY;26/01/2024;73,921
BBY;29/01/2024;72,4588
BBY;30/01/2024;72,439
BBY;31/01/2024;71,619
BBY;1/02/2024;74,3359
BBY;2/02/2024;74,7805
BBY;5/02/2024;73,3183
BBY;6/02/2024;73,9407
BBY;7/02/2024;74,573
BBY;8/02/2024;74,5829
BBY;9/02/2024;74,6916
BBY;12/02/2024;75,0078
BBY;13/02/2024;72,024
BBY;14/02/2024;73,7036
BBY;15/02/2024;73,753
BBY;16/02/2024;72,8638
BBY;20/02/2024;72,3896
BBY;21/02/2024;73,2294
BBY;22/02/2024;74,3063
BBY;23/02/2024;75,3634
BBY;26/02/2024;75,5314
BBY;27/02/2024;78,11
BBY;28/02/2024;78,7226
BBY;29/02/2024;79,9081
BBY;1/03/2024;76,9837
BBY;4/03/2024;76,6083
BBY;5/03/2024;75,0473
BBY;6/03/2024;77,2702
BBY;7/03/2024;78,5645
BBY;8/03/2024;77,6358
BBY;11/03/2024;75,482
BBY;12/03/2024;76,4107
BBY;13/03/2024;76,5885
BBY;14/03/2024;76,5293
BBY;15/03/2024;77,0825
BBY;18/03/2024;76,2032
BBY;19/03/2024;77,29
BBY;20/03/2024;78,59
BBY;21/03/2024;80,44
BBY;22/03/2024;81,66
BBY;25/03/2024;80,72
BBY;26/03/2024;80,06
BBY;27/03/2024;81,87
BBY;28/03/2024;82,03
BDX;2/01/2024;243,4654
BDX;3/01/2024;238,5548
BDX;4/01/2024;240,9754
BDX;5/01/2024;240,1619
BDX;8/01/2024;245,757
BDX;9/01/2024;235,9458
BDX;10/01/2024;236,5112
BDX;11/01/2024;233,1383
BDX;12/01/2024;234,3883
BDX;16/01/2024;233,1284
BDX;17/01/2024;232,434
BDX;18/01/2024;233,1284
BDX;19/01/2024;234,0113
BDX;22/01/2024;234,0113
BDX;23/01/2024;236,4021
BDX;24/01/2024;232,7018
BDX;25/01/2024;234,6859
BDX;26/01/2024;234,7652
BDX;29/01/2024;235,9557
BDX;30/01/2024;234,3288
BDX;31/01/2024;236,9081
BDX;1/02/2024;240,4199
BDX;2/02/2024;235,3009
BDX;5/02/2024;233,1978
BDX;6/02/2024;236,7791
BDX;7/02/2024;237,5727
BDX;8/02/2024;238,7929
BDX;9/02/2024;241,8087
BDX;12/02/2024;241,4317
BDX;13/02/2024;237,166
BDX;14/02/2024;236,7096
BDX;15/02/2024;238,0489
BDX;16/02/2024;238,8425
BDX;20/02/2024;238,7433
BDX;21/02/2024;243,3662
BDX;22/02/2024;241,6797
BDX;23/02/2024;244,2392
BDX;26/02/2024;239,7949
BDX;27/02/2024;239,3187
BDX;28/02/2024;237,2453
BDX;29/02/2024;233,674
BDX;1/03/2024;233,4359
BDX;4/03/2024;233,7732
BDX;5/03/2024;231,5907
BDX;6/03/2024;233,7236
BDX;7/03/2024;236,6819
BDX;8/03/2024;238,9529
BDX;11/03/2024;238,5545
BDX;12/03/2024;236,8811
BDX;13/03/2024;237,8572
BDX;14/03/2024;236,2337
BDX;15/03/2024;235,7755
BDX;18/03/2024;236,7815
BDX;19/03/2024;239,2915
BDX;20/03/2024;236,9309
BDX;21/03/2024;240,6661
BDX;22/03/2024;245,2778
BDX;25/03/2024;240,7159
BDX;26/03/2024;240,9251
BDX;27/03/2024;245,5567
BDX;28/03/2024;246,4731
BEN;2/01/2024;28,9541
BEN;3/01/2024;27,9458
BEN;4/01/2024;28,1435
BEN;5/01/2024;28,5488
BEN;8/01/2024;28,9936
BEN;9/01/2024;28,786
BEN;10/01/2024;28,7465
BEN;11/01/2024;28,4697
BEN;12/01/2024;28,0743
BEN;16/01/2024;27,5207
BEN;17/01/2024;27,0561
BEN;18/01/2024;27,1451
BEN;19/01/2024;27,6097
BEN;22/01/2024;28,0051
BEN;23/01/2024;26,9375
BEN;24/01/2024;26,5717
BEN;25/01/2024;27,1648
BEN;26/01/2024;27,2736
BEN;29/01/2024;27,1945
BEN;30/01/2024;26,8189
BEN;31/01/2024;26,3246
BEN;1/02/2024;26,7398
BEN;2/02/2024;26,6014
BEN;5/02/2024;26,028
BEN;6/02/2024;26,3246
BEN;7/02/2024;26,4136
BEN;8/02/2024;26,5223
BEN;9/02/2024;26,7892
BEN;12/02/2024;27,7876
BEN;13/02/2024;26,0083
BEN;14/02/2024;26,463
BEN;15/02/2024;27,0561
BEN;16/02/2024;26,9572
BEN;20/02/2024;26,7892
BEN;21/02/2024;26,7497
BEN;22/02/2024;26,809
BEN;23/02/2024;26,7002
BEN;26/02/2024;26,4234
BEN;27/02/2024;26,7793
BEN;28/02/2024;26,7002
BEN;29/02/2024;27,1352
BEN;1/03/2024;27,1055
BEN;4/03/2024;27,412
BEN;5/03/2024;27,3329
BEN;6/03/2024;27,5306
BEN;7/03/2024;27,6492
BEN;8/03/2024;27,7283
BEN;11/03/2024;28,0743
BEN;12/03/2024;27,5306
BEN;13/03/2024;27,5009
BEN;14/03/2024;26,7299
BEN;15/03/2024;26,5915
BEN;18/03/2024;26,5519
BEN;19/03/2024;26,7497
BEN;20/03/2024;27,0363
BEN;21/03/2024;27,5306
BEN;22/03/2024;27,0561
BEN;25/03/2024;26,9968
BEN;26/03/2024;26,72
BEN;27/03/2024;27,63
BEN;28/03/2024;28,11
BIIB;2/01/2024;267,71
BIIB;3/01/2024;263,43
BIIB;4/01/2024;260,28
BIIB;5/01/2024;257,88
BIIB;8/01/2024;257,98
BIIB;9/01/2024;255,84
BIIB;10/01/2024;254,23
BIIB;11/01/2024;247,21
BIIB;12/01/2024;248,12
BIIB;16/01/2024;246,19
BIIB;17/01/2024;245,27
BIIB;18/01/2024;246,97
BIIB;19/01/2024;249,96
BIIB;22/01/2024;248,3
BIIB;23/01/2024;251,68
BIIB;24/01/2024;247,16
BIIB;25/01/2024;246,21
BIIB;26/01/2024;244,82
BIIB;29/01/2024;247,52
BIIB;30/01/2024;247,08
BIIB;31/01/2024;246,66
BIIB;1/02/2024;247,83
BIIB;2/02/2024;243,72
BIIB;5/02/2024;241,84
BIIB;6/02/2024;245,55
BIIB;7/02/2024;240,54
BIIB;8/02/2024;240,3
BIIB;9/02/2024;240,98
BIIB;12/02/2024;244,74
BIIB;13/02/2024;226,65
BIIB;14/02/2024;220,74
BIIB;15/02/2024;223,35
BIIB;16/02/2024;219,08
BIIB;20/02/2024;219,21
BIIB;21/02/2024;221,11
BIIB;22/02/2024;222,48
BIIB;23/02/2024;223,32
BIIB;26/02/2024;223,71
BIIB;27/02/2024;223,94
BIIB;28/02/2024;221,74
BIIB;29/02/2024;216,99
BIIB;1/03/2024;220,95
BIIB;4/03/2024;221,02
BIIB;5/03/2024;217,23
BIIB;6/03/2024;217,56
BIIB;7/03/2024;219,36
BIIB;8/03/2024;223,24
BIIB;11/03/2024;230,07
BIIB;12/03/2024;227,36
BIIB;13/03/2024;226,56
BIIB;14/03/2024;219,62
BIIB;15/03/2024;219,31
BIIB;18/03/2024;219,4
BIIB;19/03/2024;218,63
BIIB;20/03/2024;218,15
BIIB;21/03/2024;220,75
BIIB;22/03/2024;218,1
BIIB;25/03/2024;216,69
BIIB;26/03/2024;212,02
BIIB;27/03/2024;216,34
BIIB;28/03/2024;215,63
BIO;2/01/2024;327,99
BIO;3/01/2024;318,86
BIO;4/01/2024;316,48
BIO;5/01/2024;316,38
BIO;8/01/2024;321,98
BIO;9/01/2024;317,77
BIO;10/01/2024;320,76
BIO;11/01/2024;320,83
BIO;12/01/2024;318,56
BIO;16/01/2024;315,22
BIO;17/01/2024;304,12
BIO;18/01/2024;304,11
BIO;19/01/2024;306,62
BIO;22/01/2024;312,84
BIO;23/01/2024;315,25
BIO;24/01/2024;316,56
BIO;25/01/2024;316,3
BIO;26/01/2024;329,05
BIO;29/01/2024;330,04
BIO;30/01/2024;332,41
BIO;31/01/2024;320,89
BIO;1/02/2024;328,96
BIO;2/02/2024;320,43
BIO;5/02/2024;318,72
BIO;6/02/2024;325,01
BIO;7/02/2024;325,16
BIO;8/02/2024;326,11
BIO;9/02/2024;325,22
BIO;12/02/2024;326,31
BIO;13/02/2024;316,1
BIO;14/02/2024;327,91
BIO;15/02/2024;328,73
BIO;16/02/2024;340,52
BIO;20/02/2024;343,76
BIO;21/02/2024;338,64
BIO;22/02/2024;338,47
BIO;23/02/2024;337,99
BIO;26/02/2024;338,16
BIO;27/02/2024;329,74
BIO;28/02/2024;330,35
BIO;29/02/2024;325,88
BIO;1/03/2024;332,3
BIO;4/03/2024;334,67
BIO;5/03/2024;330,94
BIO;6/03/2024;333,25
BIO;7/03/2024;339,4
BIO;8/03/2024;343,76
BIO;11/03/2024;344,25
BIO;12/03/2024;337,22
BIO;13/03/2024;336,43
BIO;14/03/2024;332,4
BIO;15/03/2024;333,51
BIO;18/03/2024;333,43
BIO;19/03/2024;336,48
BIO;20/03/2024;336,29
BIO;21/03/2024;351,99
BIO;22/03/2024;350,46
BIO;25/03/2024;341,11
BIO;26/03/2024;340,52
BIO;27/03/2024;349,56
BIO;28/03/2024;345,87
BK;2/01/2024;51,6007
BK;3/01/2024;51,0293
BK;4/01/2024;51,2362
BK;5/01/2024;51,6105
BK;8/01/2024;51,9159
BK;9/01/2024;52,1622
BK;10/01/2024;51,9454
BK;11/01/2024;51,9454
BK;12/01/2024;54,0339
BK;16/01/2024;54,5659
BK;17/01/2024;54,0438
BK;18/01/2024;53,827
BK;19/01/2024;54,6411
BK;22/01/2024;54,4326
BK;23/01/2024;54,4128
BK;24/01/2024;54,512
BK;25/01/2024;54,9389
BK;26/01/2024;54,929
BK;29/01/2024;55,4949
BK;30/01/2024;55,6338
BK;31/01/2024;55,058
BK;1/02/2024;55,0978
BK;2/02/2024;55,2268
BK;5/02/2024;54,6113
BK;6/02/2024;54,6609
BK;7/02/2024;54,8694
BK;8/02/2024;54,7106
BK;9/02/2024;54,8198
BK;12/02/2024;55,2169
BK;13/02/2024;53,4994
BK;14/02/2024;54,0851
BK;15/02/2024;54,8893
BK;16/02/2024;54,7503
BK;20/02/2024;54,4723
BK;21/02/2024;54,7205
BK;22/02/2024;54,9588
BK;23/02/2024;55,2367
BK;26/02/2024;54,8793
BK;27/02/2024;55,1474
BK;28/02/2024;55,2367
BK;29/02/2024;55,6835
BK;1/03/2024;55,0878
BK;4/03/2024;55,0878
BK;5/03/2024;55,4849
BK;6/03/2024;55,3757
BK;7/03/2024;55,3261
BK;8/03/2024;55,068
BK;11/03/2024;55,207
BK;12/03/2024;54,7205
BK;13/03/2024;54,8793
BK;14/03/2024;54,0554
BK;15/03/2024;54,0157
BK;18/03/2024;54,5418
BK;19/03/2024;54,8396
BK;20/03/2024;55,743
BK;21/03/2024;56,8649
BK;22/03/2024;56,0607
BK;25/03/2024;56,1302
BK;26/03/2024;56,1997
BK;27/03/2024;56,5174
BK;28/03/2024;57,2024
BKNG;2/01/2024;3463,7029
BKNG;3/01/2024;3392,7583
BKNG;4/01/2024;3403,3765
BKNG;5/01/2024;3391,6335
BKNG;8/01/2024;3446,0688
BKNG;9/01/2024;3472,3311
BKNG;10/01/2024;3504,0962
BKNG;11/01/2024;3535,0757
BKNG;12/01/2024;3485,437
BKNG;16/01/2024;3486,731
BKNG;17/01/2024;3472,9976
BKNG;18/01/2024;3511,7192
BKNG;19/01/2024;3598,9944
BKNG;22/01/2024;3489,0396
BKNG;23/01/2024;3473,7141
BKNG;24/01/2024;3479,8145
BKNG;25/01/2024;3486,283
BKNG;26/01/2024;3502,554
BKNG;29/01/2024;3536,6677
BKNG;30/01/2024;3537,9316
BKNG;31/01/2024;3490,4824
BKNG;1/02/2024;3541,2156
BKNG;2/02/2024;3544,1411
BKNG;5/02/2024;3607,4434
BKNG;6/02/2024;3627,2869
BKNG;7/02/2024;3690,9568
BKNG;8/02/2024;3821,6208
BKNG;9/02/2024;3739,9783
BKNG;12/02/2024;3771,873
BKNG;13/02/2024;3729,4595
BKNG;14/02/2024;3720,2046
BKNG;15/02/2024;3732,4949
BKNG;16/02/2024;3698,8386
BKNG;20/02/2024;3682,936
BKNG;21/02/2024;3723,0107
BKNG;22/02/2024;3883,0918
BKNG;23/02/2024;3488,98
BKNG;26/02/2024;3482,8
BKNG;27/02/2024;3461,2749
BKNG;28/02/2024;3478,6997
BKNG;29/02/2024;3452,0298
BKNG;1/03/2024;3482,78
BKNG;4/03/2024;3444,6357
BKNG;5/03/2024;3413,6365
BKNG;6/03/2024;3411,4275
BKNG;7/03/2024;3469,7732
BKNG;8/03/2024;3477,6948
BKNG;11/03/2024;3494,6958
BKNG;12/03/2024;3491,9619
BKNG;13/03/2024;3491,9619
BKNG;14/03/2024;3503,4956
BKNG;15/03/2024;3406,1396
BKNG;18/03/2024;3443,0046
BKNG;19/03/2024;3497,9282
BKNG;20/03/2024;3570,2717
BKNG;21/03/2024;3639,4326
BKNG;22/03/2024;3616,4055
BKNG;25/03/2024;3618,6104
BKNG;26/03/2024;3652,6721
BKNG;27/03/2024;3665,0635
BKNG;28/03/2024;3619,5481
BKR;2/01/2024;33,4633
BKR;3/01/2024;33,4534
BKR;4/01/2024;32,7926
BKR;5/01/2024;32,9603
BKR;8/01/2024;31,9938
BKR;9/01/2024;31,185
BKR;10/01/2024;30,8004
BKR;11/01/2024;30,7412
BKR;12/01/2024;31,0864
BKR;16/01/2024;30,2481
BKR;17/01/2024;30,3665
BKR;18/01/2024;30,4454
BKR;19/01/2024;30,2777
BKR;22/01/2024;30,5538
BKR;23/01/2024;31,0963
BKR;24/01/2024;29,6268
BKR;25/01/2024;29,8832
BKR;26/01/2024;30,0607
BKR;29/01/2024;29,5873
BKR;30/01/2024;28,9364
BKR;31/01/2024;28,108
BKR;1/02/2024;28,2362
BKR;2/02/2024;28,5912
BKR;5/02/2024;28,4038
BKR;6/02/2024;28,9857
BKR;7/02/2024;28,7194
BKR;8/02/2024;28,9167
BKR;9/02/2024;28,6603
BKR;12/02/2024;29,306
BKR;13/02/2024;28,8192
BKR;14/02/2024;28,6603
BKR;15/02/2024;29,008
BKR;16/02/2024;28,9583
BKR;20/02/2024;28,8589
BKR;21/02/2024;29,147
BKR;22/02/2024;29,008
BKR;23/02/2024;29,6934
BKR;26/02/2024;29,6437
BKR;27/02/2024;29,5245
BKR;28/02/2024;29,2861
BKR;29/02/2024;29,3954
BKR;1/03/2024;29,763
BKR;4/03/2024;29,2364
BKR;5/03/2024;29,9716
BKR;6/03/2024;30,359
BKR;7/03/2024;30,6272
BKR;8/03/2024;30,3987
BKR;11/03/2024;31,0941
BKR;12/03/2024;31,2829
BKR;13/03/2024;31,5412
BKR;14/03/2024;31,7299
BKR;15/03/2024;32,1074
BKR;18/03/2024;32,177
BKR;19/03/2024;33,0015
BKR;20/03/2024;33,1704
BKR;21/03/2024;33,538
BKR;22/03/2024;33,2201
BKR;25/03/2024;33,0711
BKR;26/03/2024;32,6141
BKR;27/03/2024;32,8724
BKR;28/03/2024;33,2797
BLK;2/01/2024;790,154
BLK;3/01/2024;774,2089
